voter_id,district,age_band,race,turnout_history,gender,education,treatment,prior_turnout_rate,donor_propensity,digital_engagement,contactability_score,issue_salience_score,action_taken,donated,pledged_to_vote,clicked_message,message_label,age_order
8891,NC-13,30-44,White,Low,Female,Some college,future_forward,0.6126083408517995,0.6068727388259355,0.6306243271189234,82.53979895130956,62.20328433335262,1,0,1,1,Future Forward,1
8892,MI-08,65+,Multi/Other,High,Male,Graduate,future_forward,0.3456803753109607,0.013480803789486157,0.3786558133617635,86.94005764608258,41.26585411367858,0,0,0,0,Future Forward,3
8893,WI-03,18-29,Asian,Low,Male,College+,community_voice,0.7410315625338192,0.0707256416964615,0.6128787452266227,73.01026992273118,93.71965171945288,0,0,0,0,Community Voice,0
8894,PA-07,65+,Asian,High,Female,Some college,future_forward,0.589834044454734,0.2174141021052652,0.3288626969017051,66.32986693332681,51.79843106967015,1,0,1,1,Future Forward,3
8895,TX-32,30-44,Asian,High,Female,Some college,community_voice,0.7899103926834504,0.27861725461004666,0.6583708099228764,88.58320745241163,63.00249200211333,1,0,1,1,Community Voice,1
8896,AZ-01,30-44,Latino,Low,Male,High school,control,0.6710311633673556,0.3132651008246825,0.6307645724995516,60.96197595763015,40.330316393840356,0,0,0,0,Control,1
8897,PA-07,30-44,White,Medium,Female,High school,control,0.7173834654869645,0.24597566281610142,0.5901942760835255,36.63395748959019,52.06823679250875,1,0,0,1,Control,1
8898,TX-32,45-64,Latino,Medium,Male,High school,economic_security,0.09688095553437,0.1690563827072422,0.722093456478132,26.454401997306576,66.08545801065607,1,0,1,1,Economic Security,2
8899,NC-13,18-29,Black,Low,Male,College+,future_forward,0.3494629915166817,0.11296061377123155,0.6710059155143074,37.173403300736425,56.01343742968222,0,0,0,0,Future Forward,0
8900,MI-08,18-29,Multi/Other,High,Female,Some college,community_voice,0.10636979556082672,0.41766374148957636,0.77770553142117,58.24749664926937,74.45371379462279,1,0,1,1,Community Voice,0
8901,NC-13,18-29,Latino,Low,Female,College+,control,0.1699357083689827,0.3194658374222593,0.19594889514880862,72.58963698064875,60.29303254174811,0,0,0,0,Control,0
8902,NC-13,30-44,Latino,High,Female,Graduate,community_voice,0.31734132975123774,0.20828577810912627,0.5784910147636798,68.21173250340848,69.64546927680024,1,0,0,0,Community Voice,1
8903,NC-13,18-29,White,Medium,Female,Some college,control,0.489904949458486,0.417130791844516,0.1626607054563936,67.56976877306388,55.94827482442478,1,0,1,1,Control,0
8904,MI-08,65+,White,Medium,Female,Some college,community_voice,0.5533448414787872,0.03975232340846338,0.27904019871776453,48.50912723300405,59.00579333720975,1,1,1,1,Community Voice,3
8905,PA-07,30-44,White,High,Male,Some college,control,0.5125518265803416,0.13139127356692062,0.4186467378341002,62.9409555435072,72.28460162406449,0,0,0,0,Control,1
8906,WI-03,30-44,Latino,Medium,Male,College+,control,0.4090975133113857,0.21142851230014878,0.3413833754126614,62.12251860665919,38.790028593156904,1,1,0,1,Control,1
8907,MI-08,65+,Asian,Medium,Male,Graduate,control,0.562331177293056,0.3451186200738652,0.9060668792715958,60.50225134422755,38.82967666776383,1,0,0,0,Control,3
8908,WI-03,45-64,Black,Medium,Female,College+,economic_security,0.5500507492081771,0.1398109699514769,0.2973247937002728,71.88191178803196,67.78580043656362,1,1,0,1,Economic Security,2
8909,AZ-01,18-29,Multi/Other,Low,Female,High school,economic_security,0.40778225274849905,0.40948332950970057,0.7473253861850024,59.878546701952125,71.5614500214086,1,0,1,1,Economic Security,0
8910,PA-07,18-29,Latino,High,Male,Graduate,community_voice,0.2679177095750585,0.560395357384532,0.38281492376596815,71.65324880913911,50.86378152881198,1,0,1,1,Community Voice,0
8911,MI-08,45-64,White,Low,Male,Some college,control,0.8165666139992246,0.12671951023064054,0.7958935151420526,56.22829760900968,59.56842427984528,1,0,0,1,Control,2
8912,NC-13,30-44,Asian,Medium,Female,College+,economic_security,0.3022732150049279,0.34498430819171383,0.6991445486521183,47.5801530550883,62.071072811193226,1,0,0,1,Economic Security,1
8913,MI-08,45-64,White,Low,Male,Some college,future_forward,0.8114288837867148,0.42844290569510607,0.6172370394327653,78.58022790848437,77.54143067645228,1,0,1,0,Future Forward,2
8914,AZ-01,30-44,Black,Low,Female,College+,economic_security,0.23827445221647364,0.21988476445267643,0.5040938742427232,55.79866746343592,87.21452062662617,1,0,0,1,Economic Security,1
8915,GA-06,30-44,White,Low,Female,College+,control,0.32560756696901094,0.3429124826449298,0.055274842406558,57.33253678955666,61.29849915336335,0,0,0,1,Control,1
8916,WI-03,30-44,White,Medium,Female,Some college,control,0.643308265908876,0.4527433659790788,0.06185227232073763,67.80828255042366,65.07009523558115,1,1,1,1,Control,1
8917,NC-13,18-29,White,Medium,Female,College+,community_voice,0.8882274848892475,0.37298892948615964,0.45678967003462184,73.91725117967052,49.17097386703988,1,0,1,1,Community Voice,0
8918,WI-03,18-29,White,High,Female,College+,control,0.3185882353797674,0.1650083198866779,0.6280863319310803,66.76824722057557,67.08218272898542,1,0,0,1,Control,0
8919,NC-13,18-29,White,Medium,Female,College+,control,0.43802438995645904,0.29199879795216815,0.41707868603139575,65.59545937676951,61.42092235905713,0,0,0,0,Control,0
8920,WI-03,45-64,White,Low,Female,College+,community_voice,0.5614908642257486,0.18251455711950762,0.7492100048252125,56.04619953974909,54.22602848691614,1,0,1,1,Community Voice,2
8921,NC-13,30-44,Black,High,Male,College+,community_voice,0.3687161302420701,0.5548084066931545,0.34471155637156575,53.69410950903919,69.03487141293822,1,0,1,1,Community Voice,1
8922,WI-03,45-64,Latino,Low,Female,Some college,future_forward,0.9508207797915027,0.19194376398456586,0.5309218400004176,86.23642353603239,40.553202074967984,1,0,0,0,Future Forward,2
8923,NC-13,65+,Asian,Low,Male,College+,future_forward,0.5157378223734066,0.3103724848548552,0.25904651353788655,20.666939788639347,42.98910902880179,0,0,0,0,Future Forward,3
8924,MI-08,30-44,White,Medium,Male,College+,community_voice,0.42056772652238406,0.21304306050329513,0.6189958644879434,65.15184448807672,72.6706888585071,1,0,1,1,Community Voice,1
8925,GA-06,18-29,Latino,Medium,Female,College+,control,0.4210937376954592,0.4478173934804779,0.6071790588843805,56.11412039958738,64.14244519683315,1,0,0,1,Control,0
8926,AZ-01,18-29,Asian,Low,Male,College+,economic_security,0.32183911991202657,0.40844944330407235,0.7312040355244505,42.98675468739734,47.48773315795217,0,0,0,0,Economic Security,0
8927,AZ-01,65+,Asian,High,Female,Some college,community_voice,0.6755028159269907,0.2975685074534119,0.2577209701700972,67.18448035386535,48.56571625105398,1,0,1,1,Community Voice,3
8928,PA-07,18-29,White,Low,Male,Some college,community_voice,0.3405414488758294,0.06388193106799606,0.42406178496054714,56.121549612183316,81.30923256438868,0,0,0,0,Community Voice,0
8929,MI-08,45-64,White,Medium,Female,Graduate,future_forward,0.4266433635688725,0.3749731409935566,0.20824385918340874,56.917810165905685,54.40243995666366,0,0,0,0,Future Forward,2
8930,WI-03,18-29,White,Medium,Male,College+,community_voice,0.26176475441700486,0.5124376343027596,0.35651396781237094,46.4585563121142,93.62032506972804,1,1,1,1,Community Voice,0
8931,GA-06,65+,White,Medium,Male,College+,community_voice,0.3853024525061462,0.11226476007065148,0.30291702179962654,47.70375786551016,57.218993064915175,1,0,1,1,Community Voice,3
8932,WI-03,30-44,White,High,Female,Some college,future_forward,0.6122997162869321,0.1363255684357375,0.46993397515615193,48.12243176269021,42.36644217634662,1,0,1,1,Future Forward,1
8933,GA-06,45-64,Latino,Low,Female,Graduate,future_forward,0.37071882479960433,0.3436059020996509,0.2978927566549554,49.69990305334277,55.76783524354578,1,0,1,1,Future Forward,2
8934,MI-08,45-64,White,High,Female,Graduate,economic_security,0.7149364558065432,0.3056825889821435,0.7787887216543369,70.38092426332683,67.80147506614624,1,1,1,1,Economic Security,2
8935,MI-08,18-29,White,High,Female,Graduate,community_voice,0.48462042001686456,0.27366364566768986,0.40809273429694864,77.23191068753353,44.64196918601152,0,0,0,0,Community Voice,0
8936,MI-08,18-29,Multi/Other,High,Male,College+,economic_security,0.48962230246343585,0.3608946829892166,0.296466508963856,63.03226045053107,52.86775384351976,0,0,0,0,Economic Security,0
8937,NC-13,45-64,White,High,Male,Some college,economic_security,0.20441749723634112,0.20873889433185588,0.4938937551309814,52.31753542834103,48.74080888433229,1,0,1,0,Economic Security,2
8938,TX-32,30-44,White,High,Female,College+,future_forward,0.7087852883811817,0.48174776815928727,0.693384025279875,49.91887534400185,61.9416183904997,1,1,1,1,Future Forward,1
8939,AZ-01,30-44,Latino,High,Male,High school,community_voice,0.6364017854346742,0.14302235852327963,0.5993653532316952,48.41796925098734,62.73056637689674,0,0,0,0,Community Voice,1
8940,GA-06,18-29,White,Medium,Male,College+,future_forward,0.6272987505913351,0.3869737130186153,0.2513529427263841,66.15789316133919,48.71754124484632,1,0,1,1,Future Forward,0
8941,AZ-01,65+,Latino,Low,Female,College+,economic_security,0.3794370232966126,0.2787614219141852,0.7336670917317548,55.45555789806523,81.66370796168266,1,0,0,1,Economic Security,3
8942,TX-32,45-64,White,Low,Male,High school,control,0.4863450955475749,0.5906807582953498,0.3644367649345898,53.04811679862458,61.70074376716103,0,0,0,0,Control,2
8943,AZ-01,30-44,White,Medium,Male,College+,economic_security,0.3226377987353867,0.45688091328484154,0.6506777570348379,59.968427579068404,59.39993974180388,1,0,1,1,Economic Security,1
8944,NC-13,18-29,Latino,Low,Female,College+,future_forward,0.5776838110296639,0.22862084285283552,0.6226510919894487,52.41930445462366,65.45313157146019,1,1,1,1,Future Forward,0
8945,WI-03,30-44,White,High,Male,College+,control,0.5100539586514876,0.47261857780347527,0.6341924865691096,79.20042151116112,62.250196759038936,1,1,0,1,Control,1
8946,MI-08,65+,White,Medium,Male,College+,future_forward,0.8963592725490062,0.24032507404995035,0.6941198138753466,51.885858293967935,38.01281564750337,0,0,0,0,Future Forward,3
8947,AZ-01,45-64,White,Medium,Female,Some college,control,0.5137769607620118,0.3794168142409833,0.8447594026272395,47.56698222567129,63.45845656013259,1,0,1,0,Control,2
8948,MI-08,18-29,Black,Low,Male,High school,control,0.5686426022059259,0.46860959598469215,0.8486846707473736,44.323245681750905,69.61780911437641,1,0,1,1,Control,0
8949,WI-03,45-64,Multi/Other,High,Female,High school,community_voice,0.5545255055930661,0.25747381790334756,0.44617677016658314,47.49944795904637,80.94512351168719,1,0,1,1,Community Voice,2
8950,AZ-01,65+,White,High,Female,High school,community_voice,0.5121178247639662,0.21279889429976329,0.2026033876940187,55.50290191008402,49.0835819418303,0,0,0,0,Community Voice,3
8951,WI-03,18-29,Black,Low,Female,Graduate,future_forward,0.8366222833228499,0.42896175152187715,0.5563026426819591,75.51192427279918,69.53381238939261,1,0,1,1,Future Forward,0
8952,GA-06,45-64,Asian,Low,Male,Some college,community_voice,0.6550170571790376,0.07614241219275922,0.49465248673250967,35.96184257371164,79.06954805184614,1,0,1,1,Community Voice,2
8953,GA-06,65+,White,Low,Female,Some college,future_forward,0.7784879815994946,0.24513638920387862,0.53906444685086,86.42068216706274,52.54513190589282,1,0,1,1,Future Forward,3
8954,TX-32,30-44,Black,Low,Female,College+,economic_security,0.1898157187245548,0.3701947757948436,0.7649123083332682,59.642341325102954,88.4738098589979,1,1,1,1,Economic Security,1
8955,PA-07,18-29,Multi/Other,Low,Female,High school,economic_security,0.8229545794797356,0.34326273863511764,0.4415369898055165,56.14117279862355,66.53274653748728,1,0,1,1,Economic Security,0
8956,MI-08,30-44,Latino,Medium,Male,College+,community_voice,0.6550411444137897,0.07008624184223189,0.7417798968567667,65.88287282797013,59.958990114415705,0,0,0,1,Community Voice,1
8957,PA-07,65+,White,Low,Male,High school,future_forward,0.33246013508720745,0.42946788977213557,0.47519177784095457,43.30360201655593,60.69160725938843,0,0,0,0,Future Forward,3
8958,GA-06,30-44,Black,Low,Female,College+,community_voice,0.4838912867968899,0.07553741196433797,0.3620113660153374,39.21993287429193,63.150515365549225,1,0,0,1,Community Voice,1
8959,WI-03,30-44,Black,Medium,Female,High school,community_voice,0.7258836224265576,0.23874232189806685,0.25393716949448536,19.214058297729146,70.93532240575497,1,0,0,1,Community Voice,1
8960,PA-07,30-44,Black,Low,Male,Some college,control,0.41437897621548436,0.1105866815709708,0.5310363033736769,66.46108757003593,65.97084030762704,1,0,1,1,Control,1
8961,WI-03,45-64,Asian,Medium,Female,College+,future_forward,0.6451818600930679,0.29553678557107,0.6084855457642894,75.26874838265623,76.34278958728599,1,0,1,0,Future Forward,2
8962,PA-07,45-64,Latino,Low,Male,College+,economic_security,0.8140618707925475,0.2862424842697941,0.15949224818592198,79.26689540215307,63.85200776517959,0,0,0,0,Economic Security,2
8963,PA-07,18-29,Black,Low,Female,High school,control,0.6793889355860172,0.04983196384833687,0.15221888864464775,45.989659922691715,48.222557164089004,1,0,1,1,Control,0
8964,TX-32,30-44,White,High,Male,Some college,future_forward,0.3142241729760864,0.09697598391645854,0.4643917944486383,25.996817424817472,38.130971353355626,1,0,0,1,Future Forward,1
8965,PA-07,30-44,Asian,High,Female,Some college,community_voice,0.4989377048029105,0.21646292576343817,0.7097379633821325,48.52071297868032,77.91363354267588,1,0,1,0,Community Voice,1
8966,AZ-01,45-64,Asian,Medium,Male,Some college,economic_security,0.4875686293993098,0.09229770729247672,0.4596868461600704,72.29947098125376,55.14630402361446,1,0,0,1,Economic Security,2
8967,PA-07,30-44,Black,Low,Female,College+,control,0.5060575650911943,0.07905674264014462,0.5121036967421349,48.947249485745985,92.07604493026528,0,1,0,0,Control,1
8968,MI-08,18-29,White,Medium,Male,High school,control,0.6313107069747883,0.22341346210659913,0.605556179166297,46.2309492247624,43.35489760524345,0,1,0,0,Control,0
8969,PA-07,18-29,Multi/Other,Low,Male,College+,future_forward,0.39135487929139867,0.28839399184130604,0.4992448643023858,46.87785415757876,65.261063927251,1,0,1,1,Future Forward,0
8970,WI-03,30-44,Latino,Medium,Female,High school,control,0.4529943726640335,0.7637606898322548,0.5215264154287355,76.81152439721068,69.29985479013729,0,0,0,1,Control,1
8971,PA-07,30-44,Asian,High,Male,Some college,future_forward,0.21803321324286926,0.2513032226157354,0.7393197339213753,46.547472545112676,46.591564907507944,1,0,1,1,Future Forward,1
8972,TX-32,45-64,Black,Medium,Male,College+,community_voice,0.532734702805582,0.1913380446978814,0.4797237500583118,73.97633055544938,56.27363025818674,0,0,0,0,Community Voice,2
8973,MI-08,30-44,Black,Low,Female,High school,community_voice,0.98,0.1822983496616283,0.46457922821483544,51.847592300601406,64.27600591613817,1,0,0,1,Community Voice,1
8974,AZ-01,30-44,Black,Low,Male,Some college,community_voice,0.2776505879737737,0.40719584926133023,0.43693502586303623,53.94393904749489,58.8130886371724,0,0,0,0,Community Voice,1
8975,AZ-01,30-44,White,High,Male,Some college,control,0.544314536783815,0.21388371141626344,0.7179442204479601,51.443837342172785,52.638697180853306,0,0,0,1,Control,1
8976,AZ-01,18-29,White,High,Female,High school,control,0.5173316637438304,0.22331649982557594,0.4607902339829889,29.336832378465395,56.90089283559508,1,0,0,0,Control,0
8977,GA-06,30-44,White,Low,Female,College+,economic_security,0.3545067044515036,0.35487956709621665,0.5072024634467645,50.04606390523945,55.124715110188916,1,0,1,1,Economic Security,1
8978,MI-08,45-64,Black,High,Male,Some college,control,0.4395055328526497,0.09091752665015558,0.7261898139825865,37.03891515952343,57.98392226278468,1,0,0,1,Control,2
8979,MI-08,30-44,Latino,High,Male,Graduate,economic_security,0.5471187036263957,0.3871289276349691,0.4337485293989509,52.28505833632937,70.38938782780738,1,0,1,1,Economic Security,1
8980,PA-07,65+,Asian,Medium,Female,College+,economic_security,0.6890821176873251,0.1568599304169114,0.4704301389420935,63.850375018135104,40.12422037197355,0,0,0,0,Economic Security,3
8981,TX-32,30-44,Latino,Low,Male,College+,future_forward,0.5711435195861616,0.3262359667526371,0.6543742851384892,63.800083230485306,67.97206429751704,0,0,0,1,Future Forward,1
8982,TX-32,18-29,White,High,Male,High school,future_forward,0.19571688927560016,0.40777505080367477,0.6751274712302354,64.44296366145684,75.4344021079639,1,1,1,1,Future Forward,0
8983,TX-32,30-44,White,Medium,Female,Some college,economic_security,0.7524687409292956,0.07966308758573022,0.11118527667569851,79.01834241355402,69.67497164304133,1,1,0,1,Economic Security,1
8984,TX-32,18-29,White,High,Male,Graduate,economic_security,0.5935250666368957,0.14589811072899628,0.636793085659504,27.479268132392324,74.36739323145805,0,0,0,0,Economic Security,0
8985,TX-32,18-29,White,Low,Male,Some college,community_voice,0.27986867780431485,0.10867075122521322,0.5411214060381355,69.216024469228,59.807025453647476,0,0,0,0,Community Voice,0
8986,NC-13,18-29,Latino,Medium,Male,College+,control,0.5750801093290162,0.14483155730208827,0.4156579317508197,37.10165255714949,51.98292456088855,0,0,0,1,Control,0
8987,NC-13,18-29,Black,Medium,Female,College+,control,0.657483487321193,0.18126322091925243,0.7337247955351954,54.61810412479422,72.91373987414019,0,0,0,0,Control,0
8988,AZ-01,18-29,White,Medium,Female,Some college,economic_security,0.5022969843348807,0.27025022080869937,0.5434229383755055,53.15638509617492,62.18865769021974,0,0,0,0,Economic Security,0
8989,AZ-01,65+,Multi/Other,Low,Male,Graduate,control,0.8095948713018707,0.15887184584137112,0.08931268347464065,66.67414187573104,34.07117105653377,1,0,0,1,Control,3
8990,TX-32,18-29,White,High,Male,Some college,control,0.3197573716491941,0.22158168252553664,0.37923297073971346,35.719508529167385,71.65912597943618,0,1,0,0,Control,0
8991,GA-06,30-44,Black,High,Female,College+,economic_security,0.5717557945036436,0.08187877203498783,0.5977405333168623,45.42496805562626,68.60567596176149,0,0,0,0,Economic Security,1
8992,WI-03,45-64,White,Medium,Female,Some college,community_voice,0.4031286210490013,0.24695459109516557,0.37819214109403415,38.338649311399465,63.4149129768857,0,0,0,0,Community Voice,2
8993,MI-08,18-29,Asian,Low,Male,High school,future_forward,0.8867262826371143,0.6326760281095759,0.7455646470702543,61.11754879560203,76.61761539690885,1,0,0,0,Future Forward,0
8994,AZ-01,30-44,Asian,Medium,Male,Some college,future_forward,0.23320917456134413,0.5577333127599754,0.42626087357810627,59.65897869452283,41.44434705086287,0,0,0,1,Future Forward,1
8995,TX-32,30-44,Latino,High,Female,High school,community_voice,0.5396375453874492,0.2591180883810341,0.21668360294986458,69.68857162042153,52.12659756784985,0,0,0,0,Community Voice,1
8996,PA-07,30-44,White,Low,Male,College+,community_voice,0.6179547213395836,0.10157019006480439,0.7985297823685585,54.28868951031028,36.4984224239407,0,0,0,0,Community Voice,1
8997,WI-03,45-64,White,High,Female,High school,future_forward,0.4447403571834448,0.4273440453596357,0.31364415156847747,45.781911757281236,40.391808013457904,1,0,1,0,Future Forward,2
8998,NC-13,30-44,Latino,High,Male,College+,economic_security,0.6048893697336969,0.17585317352666407,0.60897058189331,55.687448013605334,57.10996928214205,1,0,1,1,Economic Security,1
8999,WI-03,30-44,White,Medium,Male,College+,control,0.6309532293784064,0.2994334064895,0.7232008525237819,51.68517727503912,54.262523100929506,1,0,1,1,Control,1
9000,NC-13,30-44,Latino,Medium,Male,Graduate,community_voice,0.7457931565340115,0.2051018332112041,0.3022980415348051,57.84659586599978,54.57313005935253,1,0,1,0,Community Voice,1
9001,MI-08,18-29,Multi/Other,High,Male,College+,control,0.580989657736418,0.39670284503874675,0.8244151895984799,79.93650771712329,54.19800606439564,1,0,1,1,Control,0
9002,NC-13,45-64,White,High,Female,Some college,control,0.4148433756280682,0.5360628466155783,0.22425029031823976,71.53517481003607,82.36745114383038,0,0,0,0,Control,2
9003,PA-07,30-44,Black,Medium,Female,High school,future_forward,0.47388257546717494,0.18813072131144304,0.4091371916936426,44.889618632892244,95.41403322035166,1,0,1,0,Future Forward,1
9004,WI-03,30-44,Latino,Low,Female,Some college,future_forward,0.517963852354764,0.42572602090593914,0.5908942509366919,67.27225152393015,48.940146578729575,1,0,1,1,Future Forward,1
9005,TX-32,45-64,White,High,Male,High school,community_voice,0.8175808715316201,0.6121601203450969,0.5341912318895093,91.97423145615892,82.0833874313882,1,0,1,0,Community Voice,2
9006,WI-03,65+,Latino,High,Female,College+,community_voice,0.2492269721015055,0.49132614990043466,0.3468062924658426,21.49419042107749,57.6525891910331,1,0,1,1,Community Voice,3
9007,NC-13,45-64,Asian,Low,Female,High school,community_voice,0.5369256630520816,0.5116671211760367,0.57563720348828,76.79188408557047,68.54434705391301,1,0,0,1,Community Voice,2
9008,NC-13,30-44,Asian,High,Male,Graduate,community_voice,0.32205305810907475,0.16120613112799134,0.7389051418100858,60.129096814986205,91.17720227474423,1,0,0,1,Community Voice,1
9009,NC-13,18-29,Asian,Medium,Female,High school,future_forward,0.773528687371248,0.30625711541007333,0.4659504702113664,52.976420944674395,33.26622379704592,1,0,1,1,Future Forward,0
9010,WI-03,18-29,Asian,Medium,Female,College+,economic_security,0.747464032390999,0.30510668601806284,0.36789428185908163,38.24404719460224,49.490467617276394,0,0,0,0,Economic Security,0
9011,MI-08,45-64,White,High,Male,High school,community_voice,0.5405881888226883,0.29050790639058816,0.875770039312012,75.65755985933015,31.768193714931183,1,0,1,1,Community Voice,2
9012,AZ-01,45-64,Latino,Medium,Male,Graduate,future_forward,0.5842204047681477,0.27579958999968057,0.5779357653013069,35.17020914035388,62.4740771006082,1,0,0,1,Future Forward,2
9013,MI-08,45-64,Latino,Medium,Female,Some college,economic_security,0.12313546363647966,0.35802943532042647,0.7968328580797023,51.43589747371672,81.1860193784603,1,0,0,1,Economic Security,2
9014,PA-07,45-64,White,Medium,Female,College+,future_forward,0.3729291257942901,0.2358757484214144,0.17884209444458896,78.77317823402635,43.469155824666224,0,0,0,0,Future Forward,2
9015,TX-32,18-29,Latino,Medium,Female,High school,future_forward,0.6176653724508951,0.35780574268911,0.454145426527475,62.24196404730969,71.62495345364694,0,0,0,0,Future Forward,0
9016,WI-03,18-29,White,Medium,Male,College+,control,0.5033469265788476,0.5245405572718398,0.41276843494459237,76.40845129417596,49.72839048141422,1,0,1,1,Control,0
9017,PA-07,30-44,Black,High,Male,Some college,community_voice,0.8539492338429244,0.4398372045000063,0.6046623322662906,48.0538360444347,72.05886932017401,0,0,0,0,Community Voice,1
9018,TX-32,45-64,White,Low,Male,High school,control,0.5406012621981934,0.11176770394607616,0.6044106514966489,43.09251228372418,51.75126620619721,0,0,0,0,Control,2
9019,TX-32,18-29,White,Low,Male,College+,control,0.7513186355732732,0.6222618092524376,0.45337410152801505,30.24413698446932,37.75566208078008,1,0,0,1,Control,0
9020,TX-32,65+,Asian,Medium,Male,College+,community_voice,0.572842446705977,0.1560369490131825,0.2472962753828462,28.14393928873214,75.15176257597098,0,0,0,0,Community Voice,3
9021,PA-07,30-44,Latino,High,Male,High school,economic_security,0.9056420916278575,0.3643215965898335,0.42307830011874437,75.50707101754013,73.07422547574397,1,1,0,1,Economic Security,1
9022,WI-03,18-29,Black,High,Male,College+,control,0.7931013530765775,0.39512925065262505,0.6133541302927146,46.97289573526105,54.850502046456484,0,0,0,0,Control,0
9023,WI-03,45-64,Black,Medium,Female,Some college,economic_security,0.42647588046679685,0.2357811999621318,0.5455526348784292,69.99601638742169,45.01503080771149,1,0,0,1,Economic Security,2
9024,AZ-01,65+,Multi/Other,Low,Male,Some college,community_voice,0.3942767179349305,0.2213595930533372,0.19647038775186884,97.43653530030937,38.52830381111454,1,1,1,1,Community Voice,3
9025,GA-06,65+,White,Low,Male,College+,future_forward,0.7389848159655735,0.2743825606319739,0.5943602823091383,26.76682006165156,69.13879716050522,0,0,0,1,Future Forward,3
9026,WI-03,65+,Black,Low,Female,Some college,future_forward,0.7414715404100345,0.12237382860571533,0.589484113725458,70.21594067881892,44.1326045790204,1,0,1,1,Future Forward,3
9027,PA-07,30-44,Latino,Medium,Female,High school,future_forward,0.5283210770169627,0.37215642529051346,0.593990074827603,70.24036965533823,87.8462839838829,1,0,1,1,Future Forward,1
9028,GA-06,65+,White,High,Male,Some college,economic_security,0.6033686286921984,0.07953824023661522,0.6737342690510374,49.79521728360695,45.2182643207747,1,0,0,1,Economic Security,3
9029,WI-03,30-44,White,Low,Female,College+,future_forward,0.8184441572010518,0.4484490085016283,0.29076243870312507,58.9083753844828,55.11585897278875,1,0,1,0,Future Forward,1
9030,AZ-01,65+,Multi/Other,Medium,Female,High school,community_voice,0.8727628515000719,0.5977482462507475,0.5334939598834881,66.83421525586758,53.17411639503821,1,0,1,1,Community Voice,3
9031,NC-13,30-44,Multi/Other,High,Female,High school,economic_security,0.5671116344081989,0.6361363162975757,0.32958243023371286,67.00687048044719,60.03196137608523,0,0,0,1,Economic Security,1
9032,MI-08,30-44,Multi/Other,High,Female,Some college,future_forward,0.6950863401737388,0.4471197619932146,0.21014010543076353,40.4118310566862,63.54604979296157,1,1,1,0,Future Forward,1
9033,MI-08,18-29,White,Low,Female,Graduate,future_forward,0.8201286517439155,0.060537787321509114,0.3751522968662077,56.842898737988726,51.4671821532473,1,1,0,1,Future Forward,0
9034,GA-06,30-44,White,Medium,Male,Graduate,control,0.6142853941161988,0.22905076049297615,0.5888085886321102,53.92050488989685,61.48559192823425,1,1,1,1,Control,1
9035,AZ-01,45-64,White,High,Male,Some college,economic_security,0.48816350279434173,0.07584317232569822,0.513341602924051,62.70881438312297,80.75596421424842,1,0,1,0,Economic Security,2
9036,MI-08,18-29,Black,High,Male,College+,future_forward,0.66232912360771,0.4491754019558622,0.49646235514798076,34.18830031952372,65.52962963161633,1,0,0,1,Future Forward,0
9037,AZ-01,30-44,Multi/Other,Low,Female,College+,control,0.5210181938728013,0.30192907523023355,0.6175508990685781,64.04383244400084,43.14538449143444,0,0,0,0,Control,1
9038,PA-07,18-29,White,Medium,Female,College+,control,0.33573969761139033,0.1779929762158315,0.7165283968220723,72.20711954574584,50.12652421441431,1,0,1,1,Control,0
9039,MI-08,18-29,White,High,Male,High school,future_forward,0.4765106033960573,0.4688583889269088,0.6860757378583033,67.07486163864228,52.0923856226223,0,1,0,0,Future Forward,0
9040,TX-32,30-44,Black,High,Female,College+,community_voice,0.36606397230860993,0.20774598604339503,0.32527873212617325,26.360504051062954,91.40539091079278,1,0,1,1,Community Voice,1
9041,WI-03,18-29,Latino,Medium,Female,Some college,future_forward,0.8466167628557794,0.2384032768421055,0.6345345006643606,51.253634321467146,72.03519697267116,0,0,0,0,Future Forward,0
9042,WI-03,45-64,White,Medium,Male,Graduate,community_voice,0.8554291671849013,0.07006632451503178,0.11323463281287068,80.41851510708958,52.788719327976594,1,0,1,1,Community Voice,2
9043,TX-32,45-64,Multi/Other,Low,Male,Some college,future_forward,0.7140306290436015,0.7211003835629293,0.6583224441767953,56.70239675441865,42.49425404206409,0,1,0,1,Future Forward,2
9044,TX-32,30-44,Asian,Low,Male,High school,control,0.5770015894945598,0.037322559008863374,0.40714569743675016,20.020189893299943,51.27304271386908,0,0,0,1,Control,1
9045,AZ-01,18-29,Black,Medium,Male,College+,control,0.7579285936420597,0.32939505347961334,0.395638258278998,56.61478822922117,44.07600231129683,1,1,1,0,Control,0
9046,WI-03,30-44,White,High,Female,College+,control,0.5027333433057921,0.4073757328098124,0.4760968909512285,58.20330269524263,61.698050053414384,0,0,0,0,Control,1
9047,PA-07,18-29,Latino,Medium,Female,Some college,future_forward,0.6318657142452747,0.39811278573576425,0.1755375731501658,52.370677948369206,60.9690634244399,1,0,1,1,Future Forward,0
9048,NC-13,45-64,Latino,High,Female,Graduate,economic_security,0.4967691999835516,0.10043531194648321,0.21885945938358783,57.96500610277575,48.322905389254,1,0,1,1,Economic Security,2
9049,PA-07,65+,White,Low,Female,Graduate,community_voice,0.5223444687331453,0.24311847035772377,0.463435544341701,40.10364989599405,41.02964050622737,0,0,0,1,Community Voice,3
